0.0,1.0,1.0,10.0,7.0,9.0,-0.36,0.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,20.0,1.0,10.0,7.0,9.0,-0.36,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,24.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,10.0,10.0,0.0,
0.0,1.0,1.0,10.0,7.0,4.0,0.14,0.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,2.0,1.0,10.0,7.0,4.0,0.14,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,27.0,8.0,2.0,7.0,3.0,1.0,5.0,4.0,2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,5.0,25.0,5.0,20.0,20.0,25.0,5.0,8.0,9.0,7.0,8.0,5.0,0.0,
0.0,1.0,1.0,10.0,7.0,10.0,0.16,1.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,6.0,1.0,10.0,7.0,10.0,0.16,1.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,22.0,1.0,4.0,3.0,5.0,2.0,7.0,1.0,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,12.0,20.0,16.0,16.0,18.0,16.0,14.0,4.0,7.0,8.0,8.0,3.0,1.0,
0.0,1.0,1.0,10.0,7.0,7.0,0.21,0.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,10.0,1.0,10.0,7.0,7.0,0.21,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,24.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,9.0,9.0,1.0,
0.0,1.0,1.0,10.0,7.0,6.0,0.25,0.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,12.0,1.0,10.0,7.0,6.0,0.25,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,25.0,8.0,2.0,9.0,2.0,1.0,5.0,1.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,0.0,
0.0,1.0,1.0,10.0,7.0,8.0,0.28,0.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,18.0,1.0,10.0,7.0,8.0,0.28,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,28.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,10.0,6.0,10.0,10.0,10.0,1.0,
0.0,1.0,1.0,10.0,7.0,1.0,0.34,0.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,14.0,1.0,10.0,7.0,1.0,0.34,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,13.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,7.0,7.0,6.0,8.0,4.0,0.0,
0.0,1.0,1.0,10.0,7.0,2.0,0.5,0.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,16.0,1.0,10.0,7.0,2.0,0.5,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,27.0,8.0,2.0,8.0,8.0,1.0,6.0,1.0,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,0.0,
0.0,1.0,1.0,10.0,7.0,3.0,0.54,0.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,4.0,1.0,10.0,7.0,3.0,0.54,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,25.0,15.0,25.0,20.0,15.0,0.0,9.0,9.0,9.0,10.0,9.0,0.0,
0.0,1.0,1.0,10.0,7.0,5.0,0.61,0.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,21.0,1.0,4.0,2.0,4.0,2.0,7.0,1.0,1.0,9.0,2.0,8.0,9.0,1.0,1.0,5.0,1.0,5.0,6.0,9.0,1.0,10.0,10.0,9.0,8.0,1.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,35.0,20.0,15.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0,8.0,1.0,10.0,7.0,5.0,0.61,0.0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,23.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0,9.0,9.0,9.0,9.0,9.0,1.0,
0.0,7.0,1.0,10.0,6.0,7.0,-0.47,1.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,18.0,1.0,10.0,6.0,7.0,-0.47,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,28.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,10.0,6.0,10.0,10.0,10.0,1.0,
0.0,7.0,1.0,10.0,6.0,8.0,-0.19,1.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,20.0,1.0,10.0,6.0,8.0,-0.19,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,24.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,10.0,10.0,0.0,
0.0,7.0,1.0,10.0,6.0,4.0,-0.18,1.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,8.0,1.0,10.0,6.0,4.0,-0.18,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,23.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0,9.0,9.0,9.0,9.0,9.0,1.0,
0.0,7.0,1.0,10.0,6.0,2.0,-0.18,1.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,4.0,1.0,10.0,6.0,2.0,-0.18,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,25.0,15.0,25.0,20.0,15.0,0.0,9.0,9.0,9.0,10.0,9.0,0.0,
0.0,7.0,1.0,10.0,6.0,3.0,-0.18,1.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,2.0,1.0,10.0,6.0,3.0,-0.18,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,27.0,8.0,2.0,7.0,3.0,1.0,5.0,4.0,2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,5.0,25.0,5.0,20.0,20.0,25.0,5.0,8.0,9.0,7.0,8.0,5.0,0.0,
0.0,7.0,1.0,10.0,6.0,9.0,0.05,0.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,6.0,1.0,10.0,6.0,9.0,0.05,0.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,22.0,1.0,4.0,3.0,5.0,2.0,7.0,1.0,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,12.0,20.0,16.0,16.0,18.0,16.0,14.0,4.0,7.0,8.0,8.0,3.0,0.0,
0.0,7.0,1.0,10.0,6.0,1.0,0.15,1.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,16.0,1.0,10.0,6.0,1.0,0.15,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,27.0,8.0,2.0,8.0,8.0,1.0,6.0,1.0,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,0.0,
0.0,7.0,1.0,10.0,6.0,6.0,0.21,0.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,10.0,1.0,10.0,6.0,6.0,0.21,0.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,24.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,9.0,9.0,0.0,
0.0,7.0,1.0,10.0,6.0,10.0,0.35,1.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,14.0,1.0,10.0,6.0,10.0,0.35,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,13.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,7.0,7.0,6.0,8.0,4.0,0.0,
0.0,7.0,1.0,10.0,6.0,5.0,0.37,1.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,1.0,12.0,1.0,10.0,6.0,5.0,0.37,1.0,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,8.0,2.0,9.0,2.0,1.0,5.0,1.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,0.0,
0.0,9.0,1.0,10.0,4.0,1.0,-0.43,1.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,1.0,2.0,1.0,10.0,4.0,1.0,-0.43,1.0,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,27.0,8.0,2.0,7.0,3.0,1.0,5.0,4.0,2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,5.0,25.0,5.0,20.0,20.0,25.0,5.0,8.0,9.0,7.0,8.0,5.0,0.0,
0.0,9.0,1.0,10.0,4.0,7.0,-0.17,0.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,1.0,6.0,1.0,10.0,4.0,7.0,-0.17,0.0,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,22.0,1.0,4.0,3.0,5.0,2.0,7.0,1.0,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,12.0,20.0,16.0,16.0,18.0,16.0,14.0,4.0,7.0,8.0,8.0,3.0,0.0,
0.0,9.0,1.0,10.0,4.0,4.0,-0.16,0.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,1.0,10.0,1.0,10.0,4.0,4.0,-0.16,0.0,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,24.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,9.0,9.0,0.0,
0.0,9.0,1.0,10.0,4.0,5.0,-0.13,1.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,1.0,18.0,1.0,10.0,4.0,5.0,-0.13,1.0,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,28.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,10.0,6.0,10.0,10.0,10.0,1.0,
